Index [<ind>],Absolute Translational Velocity X Particle ID (Study 01 - Particles) [m/s],Particle X-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Y-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Z-Coordinate X Particle ID (Study 01 - Particles) [m],Temperature X Particle ID (Study 01 - Particles) [degC],Translational X-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Y-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Z-Velocity X Particle ID (Study 01 - Particles) [m/s]
0.0,0.09605974785849383,-0.05489990020380232,0.07130275818965058,-0.010567073983492372,25.27582298678044,-0.031836092762964605,0.013407000089660212,0.08963364716902451
1.0,0.13053215667199744,-0.008111702487529382,0.06493468660761365,0.053143369364740456,25.27505428276595,0.10955262069325938,0.007956747028749636,0.07052345284656876
2.0,0.06929178919665216,-0.030645853571153174,0.06326409706029361,-0.06023303889067548,25.233315907543215,-0.06616587423295751,0.003408141231880642,0.02029319369653985
3.0,0.09650584203580402,-0.05755682939453159,0.06994233739033394,-0.01830081488947366,25.26537571357784,-0.06389057704406657,0.0090988615827751,0.07175362311349337
4.0,0.06494459094758503,0.026145104942096414,0.05875148335319831,0.06498226141294083,25.214903780811085,0.05918477717648044,-0.018043337704123787,-0.019733220933604544
5.0,0.10258710170740545,-0.014262432486859027,0.0759897769207797,0.04387779356267483,25.29042301393514,0.10050530179193315,-0.001955405200666243,0.02046885778296379
6.0,0.10834607264250067,-0.051893152404082016,0.07090393098222451,-0.0002759619232350571,25.283239018369557,-0.0037403884539311204,0.016543512623266962,0.10701024783333386
7.0,0.09119155587401372,0.05391391661744738,0.07358347377088637,0.018292447762161122,25.27397998392263,0.05063469694668406,0.006732098261471467,-0.07554274406479237
8.0,0.185708238736007,-0.029605130102888233,0.06651075606912722,0.024160453874024962,25.326118689789837,0.12442287087851706,0.002428846988419562,0.13784266334877782
9.0,0.19068830023325362,-0.027017635405736765,0.06576680120593574,0.02238543829023293,25.330868021486538,0.13473064204112448,-0.02083637131570785,0.13332489479248727
